card_3,card_4,card_2,carvalue,debtinc,reason_2,commutetime,hourstv,age,creddebt,lncreddebt,ed,lncardmon,lnothdebt,card_5,othdebt,lncardten,lntollmon,lnequipmon,lntollten,pets_dogs,reside,spoused,card2_3,lnequipten,lnwiremon,gender_1,card2_2,pets_cats,cartype_0,lnwireten,townsize_3.0,cardtype_3,card2benefit_4,card2benefit_3,card2benefit_2,commutewalk_1,homeown_1,spousedcat_2,polparty_1,cardtenure_23,ownpc_1,commutecar_1,jobsat_4,wiremon,owngame_1,region_5,vote_1,region_3,carbought_0,union_1,carbought_1,cardbenefit_2,card2type_4,address_22,commutebus_1,active_1,jobsat_3,card2fee_1,jobsat_5,forward_1,Total_spent
0,1,0,8.4,14.6,0,35,20,34,0.54385,-0.609081805,8,3.610917913,1.133384017,0,3.10615,7.358830898,3.17805383,3.599725167,6.983697283,1,5,9,1,6.747846135,3.604226267,1,0,1,1,6.808150954,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,314.9523016
1,0,0,9.3,10.8,1,23,24,63,0.878904,-0.129079602,9,2.909081993,-0.644174176,0,0.525096,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,2,0,6.808150954,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,422.0268073
0,0,0,12.8,24.5,0,24,12,41,0.9261,-0.076773059,14,2.909081993,1.78068167,0,5.9339,6.429558117,3.242726692,3.617651945,6.585937264,0,3,14,0,6.736254961,3.604226267,0,1,1,0,6.808150954,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,473.7638823
0,1,0,31.3,3.9,0,17,22,77,0.414882,-0.879761137,16,2.995732274,0.525389849,0,1.691118,6.956545443,2.788092909,3.599725167,6.888419543,0,1,-1,0,6.747846135,3.604226267,0,1,0,1,6.808150954,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,319.3589694
0,0,0,8.7,3.1,0,33,18,21,0.162316,-1.818210226,16,2.909081993,-1.008724054,0,0.364684,6.429558117,3.242726692,3.676300672,6.585937264,0,3,13,0,5.179252259,3.051639905,1,1,0,0,4.291828367,1,1,0,1,0,1,1,1,0,0,1,1,0,21.15,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,426.4515654
0,0,0,9.6,10.4,0,16,22,37,1.961856,0.673890964,8,1.871802177,-0.627089813,1,0.534144,4.976733742,3.242726692,3.599725167,6.585937264,0,2,10,1,6.747846135,3.604226267,1,0,2,1,6.808150954,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,304.9742667
0,0,1,11.2,17.8,0,27,31,56,1.161984,0.150128889,18,1.945910149,1.134627871,0,3.110016,5.843544417,3.242726692,3.599725167,6.585937264,0,2,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,410.025145
0,1,0,12.4,14.4,0,33,19,60,2.394144,0.873025756,20,2.909081993,0.917032856,0,2.501856,6.429558117,3.242726692,3.766997233,6.585937264,0,1,-1,0,7.056821627,3.650658241,0,0,0,0,6.957164299,0,0,1,0,0,1,0,0,1,0,1,0,1,38.5,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,402.8964345
0,1,0,54.1,3.7,0,31,26,42,0.706848,-0.346939629,20,2.48490665,1.045616493,0,2.845152,4.317488114,2.583997552,3.78191432,4.483567364,0,1,-1,1,5.871695165,3.675034047,1,0,1,1,5.662092048,1,0,1,0,0,1,1,0,0,0,1,1,0,39.45,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,425.3218723
0,0,0,42.7,15.6,1,23,25,44,3.620136,1.286511594,12,2.442347035,2.216140537,0,9.171864,6.633318433,3.719651113,3.599725167,7.801636789,0,2,12,0,6.747846135,3.604226267,0,0,3,0,6.808150954,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1242.416644
0,0,0,39.9,6,0,26,20,48,1.69164,0.525698473,15,2.602689685,1.01100437,0,2.74836,5.298317367,3.032546247,3.599725167,5.580107113,0,2,12,0,6.747846135,3.421000009,0,0,0,0,5.930253816,1,0,0,0,0,0,1,1,1,0,1,0,0,30.6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,659.6681523
0,0,1,90.8,18,0,20,20,71,4.2282,1.441776371,14,2.957511061,3.180802495,0,24.06426,7.077498054,2.944438979,3.861781789,7.046516721,0,2,13,0,8.007150594,3.992680908,0,0,0,0,8.107448941,0,0,0,0,1,1,0,1,0,0,1,1,0,54.2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,700.2147541
0,0,0,36.2,24.7,0,26,16,51,9.430707,2.243971067,17,3.146305132,2.529903358,0,12.552293,6.633318433,3.17805383,3.599725167,6.659614381,0,1,-1,1,6.747846135,3.604226267,1,0,0,1,6.808150954,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,653.1722507
0,0,0,35.8,1.1,0,28,18,40,0.2728,-1.299016353,11,3.16758253,-0.893551245,0,0.4092,6.599870499,3.242726692,3.599725167,6.585937264,0,3,12,0,6.747846135,3.604226267,1,0,0,1,6.808150954,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,636.7693877
0,0,0,-1,9.7,0,20,19,34,0.33077,-1.106332009,9,3.375879574,0.589579501,1,1.80323,7.158513997,3.242726692,3.599725167,6.585937264,0,2,13,0,6.747846135,3.604226267,0,1,1,0,6.808150954,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,341.0540035
0,0,0,79.8,7.6,0,19,20,64,6.336576,1.846338559,20,2.909081993,2.12003439,0,8.331424,6.429558117,3.146305132,3.599725167,7.218506696,2,1,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1107.121759
0,0,0,15.6,24.8,1,20,21,44,6.63152,1.891834039,11,2.48490665,0.717098055,0,2.04848,6.075346031,3.341093458,3.599725167,7.001063456,0,2,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,635.6369888
0,0,0,8,16.8,0,33,20,22,0.491904,-0.709471703,10,2.909081993,0.786681239,1,2.196096,6.429558117,3.242726692,3.599725167,6.585937264,0,4,13,0,6.747846135,3.604226267,0,1,0,1,6.808150954,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,366.0150709
0,0,1,39.4,21.9,1,30,18,39,8.557425,2.146799327,18,2.909081993,2.062749883,0,7.867575,6.429558117,3.242726692,3.748326913,6.585937264,1,1,-1,1,6.378765685,2.928523524,0,0,0,1,5.536546555,1,0,0,0,1,0,1,0,1,0,1,1,1,18.7,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,646.2909359
0,1,0,26.8,6.3,0,21,25,34,0.479682,-0.734631895,21,3.124565145,1.072377137,0,2.922318,6.970730078,3.533686565,3.988984047,7.432069521,1,1,-1,0,7.930601812,4.139955073,1,1,0,0,8.087117717,0,1,0,0,1,0,1,0,0,0,1,1,0,62.8,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,512.2637584
0,1,0,16.9,6.6,0,24,26,38,0.895356,-0.110533874,20,2.909081993,0.629485075,0,1.876644,6.429558117,3.242726692,3.599725167,6.585937264,0,3,16,0,6.747846135,3.604226267,1,0,3,1,6.808150954,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,477.1348191
0,0,0,16.2,6,1,26,19,37,0.21672,-1.529149081,13,3.124565145,0.380680491,0,1.46328,6.70930434,2.772588722,3.599725167,6.329007639,0,2,-1,1,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,766.0789392
0,0,0,25.6,4.4,1,24,20,37,0.074448,-2.597654384,15,2.909081993,0.689917972,0,1.993552,6.429558117,3.242726692,2.96784707,6.585937264,0,1,-1,0,4.618579873,3.604226267,0,1,0,1,6.808150954,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,515.6153663
0,1,0,67,10.4,0,16,20,55,2.965248,1.086960671,17,2.397895273,1.948585424,0,7.018752,5.043425117,2.90416508,3.599725167,5.716534159,1,1,-1,0,6.747846135,3.604226267,1,0,2,0,6.808150954,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,593.3486382
1,0,0,17.3,1.8,0,26,16,35,0.376128,-0.977825768,11,3.823191792,-1.610078117,0,0.199872,7.913886715,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,0,1,6.808150954,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,343.2167989
1,0,0,9.1,2.8,0,27,18,63,0.37044,-0.993063791,15,2.931193752,-2.013204464,0,0.13356,5.521460918,2.957511061,3.599725167,5.605802066,0,1,-1,0,6.747846135,3.604226267,0,1,2,0,6.808150954,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,243.4833369
0,0,1,27,2.3,0,26,17,47,0.601634,-0.508105992,20,2.621038824,-0.31147489,0,0.732366,6.536691598,3.242726692,3.638901084,6.585937264,1,4,20,1,7.660397031,3.604226267,1,0,0,0,6.808150954,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,354.3645902
1,0,0,24,26.6,0,23,24,26,7.994098,2.078703519,20,3.305053521,1.068806476,0,2.911902,3.305053521,3.417726684,3.738859386,3.417726684,0,1,-1,0,3.738859386,3.642835516,0,1,0,1,3.642835516,0,0,1,0,0,0,1,0,0,0,1,1,0,38.2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,352.8380878
0,1,0,21.1,19.3,0,28,14,38,1.513892,0.414683818,18,3.473518043,1.727595633,0,5.627108,4.17438727,3.208825489,3.821003607,4.333361463,0,3,14,1,4.615615444,3.568123253,1,0,0,0,4.235554731,1,0,0,0,1,1,0,1,0,0,1,1,0,35.45,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,380.8683583
1,0,0,17,4.2,0,21,30,40,0.050778,-2.980292089,10,2.583997552,0.461985318,0,1.587222,6.586171655,3.091042453,3.599725167,7.141482624,0,3,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,309.4226821
0,0,1,20.7,1.5,0,33,21,40,0.118335,-2.134235694,15,3.576550269,-0.483429352,0,0.616665,7.200424893,3.33220451,3.599725167,7.02313543,1,4,14,0,6.747846135,3.918998619,1,0,0,0,7.470565958,1,0,0,1,0,0,1,1,0,0,1,1,0,50.35,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,331.6683757
0,0,0,68.6,2.5,1,25,21,77,1.673475,0.514902303,19,3.146305132,0.833571947,0,2.301525,7.29301768,3.828641396,3.61361697,7.99181215,1,1,-1,0,7.806492852,3.604226267,1,0,2,1,6.808150954,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1302.237496
0,0,1,27.9,2,0,29,18,30,0.40208,-0.911104205,12,2.602689685,-0.331397137,0,0.71792,5.393627546,2.803360381,3.599725167,5.317139121,0,4,12,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,375.3072598
0,1,0,22.8,9.3,0,27,27,33,1.907895,0.64600054,19,2.564949357,1.165368661,0,3.207105,4.905274778,3.242726692,3.6558396,6.585937264,0,2,-1,0,6.046544413,3.133317937,0,1,0,0,5.346154696,0,1,0,0,1,1,0,0,0,0,1,1,0,22.95,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,391.832948
1,0,0,11.5,9.1,0,36,16,25,0.51597,-0.661706655,14,2.909081993,0.66321876,0,1.94103,6.429558117,3.242726692,3.599725167,6.585937264,0,5,-1,0,6.747846135,3.604226267,0,1,0,0,6.808150954,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,401.4054244
0,0,1,9.3,5.7,0,20,24,27,0.20577,-1.580996239,20,2.890371758,-0.130986063,0,0.87723,4.828313737,3.242726692,3.562465529,6.585937264,0,1,-1,1,5.847594177,3.188416617,0,0,1,1,5.38907173,0,0,0,0,1,1,0,0,1,0,1,1,1,24.25,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,276.8003684
0,1,0,4.3,25.9,0,23,21,77,0.51282,-0.667830373,9,2.957511061,0.597836001,0,1.81818,7.064759028,3.242726692,3.599725167,6.585937264,0,2,12,1,6.747846135,3.604226267,1,0,0,1,6.808150954,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,201.744939
1,0,0,11.4,6.6,0,27,19,54,0.733062,-0.310524997,13,2.621038824,0.166309038,0,1.180938,6.646390515,3.242726692,3.599725167,6.585937264,0,2,11,0,6.747846135,3.604226267,0,1,0,1,6.808150954,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,259.9544197
1,0,0,9.3,4.2,0,26,15,79,0.357,-1.030019497,11,3.860729711,-1.030019497,0,0.357,8.118207049,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,0,6.808150954,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,274.706865
0,0,1,16.2,5.4,0,22,22,36,0.905148,-0.099656813,15,1.871802177,-0.414225367,0,0.660852,4.941642423,2.525728644,3.783052624,5.733826596,0,1,-1,1,6.714109848,3.292126287,1,0,0,1,6.314272422,1,0,1,0,0,0,1,0,0,0,1,1,0,26.9,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,310.5753495
0,1,0,-1,13.2,0,40.03,19,42,9.503208,2.251629426,17,3.375879574,2.223627596,0,9.240792,4.65396035,3.008154794,3.636269504,4.589548805,1,5,20,0,5.072357353,3.19253185,0,0,0,0,4.636668853,0,0,0,0,1,1,1,0,0,0,1,0,0,24.35,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,534.0530142
0,1,0,92.001,20.6,0,21,19,67,14.2803584,2.65891009,19,3.36729583,3.010451512,0,20.296562,7.531016332,4.189654742,4.007333185,8.334555585,0,1,-1,1,8.156538912,4.356708827,0,0,1,1,8.501236559,0,1,0,0,1,0,1,0,0,0,1,1,0,78,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,862.7240598
0,1,0,14.1,8.4,0,23,24,27,1.047816,0.046707998,18,3.392829132,0.199001667,0,1.220184,6.727431725,3.305053521,3.599725167,6.56948142,0,5,19,1,6.747846135,3.604226267,0,0,0,1,6.808150954,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,377.0035802
1,0,0,8.1,6.1,0,26,17,73,0.125355,-2.076605567,9,4.047427642,-0.236171802,0,0.789645,8.29404964,3.583518938,3.599725167,7.883352117,0,1,-1,0,6.747846135,3.604226267,0,0,0,0,6.808150954,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,360.9497243
0,1,0,-1,5.8,0,20,20,63,0.254968,-1.366617232,10,2.995732274,-0.58513259,0,0.557032,7.28276118,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,269.5880869
0,0,1,19.1,7.7,0,24,22,47,1.039654,0.038887965,15,2.909081993,0.820372607,0,2.271346,6.429558117,3.242726692,3.599725167,6.585937264,1,1,-1,0,6.747846135,3.604226267,0,0,1,1,6.808150954,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,448.1378025
0,0,0,5.6,10.2,0,29,22,75,0.49725,-0.698662361,16,3.409496184,-0.187836737,0,0.82875,7.200424893,3.496507561,3.599725167,7.373499851,1,2,14,0,6.747846135,3.625673378,0,0,1,1,7.458186157,0,0,0,0,0,0,1,1,0,1,1,0,1,37.55,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,419.7351444
1,0,0,32.7,7.5,0,24,17,63,1.390125,0.329393671,13,3.956039891,1.006085731,0,2.734875,8.188689124,3.242726692,3.599725167,6.585937264,0,3,11,0,6.747846135,3.604226267,1,1,1,1,6.808150954,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,353.7198966
0,0,0,-1,2.9,0,20,30,53,0.418644,-0.870734362,15,3.286534473,-0.469434191,0,0.625356,7.154615357,3.518980417,3.599725167,7.417280057,0,2,13,1,6.747846135,3.527830033,0,0,0,0,7.418810876,0,0,1,0,0,0,1,1,0,0,0,0,1,34.05,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,500.8628988
1,0,0,17.5,4.4,0,26,31,61,0.075504,-2.583569644,16,3.146305132,0.31954114,0,1.376496,7.261927093,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,0,6.808150954,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,312.9250834
0,0,0,6.6,11.9,0,21,20,31,0.20468,-1.586307495,15,2.909081993,0.77717578,0,2.17532,6.429558117,3.242726692,3.599725167,6.585937264,0,2,-1,0,6.747846135,3.604226267,0,1,1,1,6.808150954,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,510.9718571
1,0,0,5.6,11.5,0,38,17,21,0.105225,-2.251654364,13,2.909081993,0.482287251,0,1.619775,6.429558117,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,339.6013615
1,0,0,21.9,7.2,0,28,18,46,0.754272,-0.282002233,10,2.374905755,1.14222335,0,3.133728,6.445719819,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,1,6.808150954,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,364.7998789
0,0,0,35.8,8.1,0,15,23,47,1.365984,0.311875048,15,2.995732274,1.29637403,0,3.656016,7.313220387,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,0,0,1,6.808150954,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,796.6325114
0,0,0,45.7,10.9,0,16,28,58,0.558625,-0.582276872,11,1.658228077,2.570042136,0,13.066375,5.560681631,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,734.6945305
0,1,0,68.2,1.9,0,26,26,71,0.2774,-1.282294771,8,3.917010547,0.914929806,0,2.4966,8.176110342,4.147095128,3.599725167,8.429811995,0,2,10,1,6.747846135,3.933784497,0,0,1,0,8.181286795,1,0,0,0,1,0,0,0,1,0,0,0,0,51.1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,424.4576218
0,0,1,6.3,5.9,0,24,20,25,0.378898,-0.970488239,17,2.277267285,-0.946487087,0,0.388102,4.65396035,2.890371758,3.658420247,5.405151795,0,1,-1,1,6.031766406,3.604226267,0,0,1,0,6.808150954,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,350.4010341
0,0,1,8.9,13.8,0,22,22,68,1.384416,0.32527839,17,2.583997552,0.213161092,0,1.237584,6.756932389,3.242726692,3.599725167,6.585937264,0,2,19,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,324.1544327
0,0,0,27.6,5.7,0,33,17,31,3.03639,1.11066931,13,2.833213344,-0.047500496,0,0.95361,2.708050201,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,0,1,0,0,6.808150954,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,699.6897403
0,0,1,70,4.1,0,38,20,54,0.43911,-0.823005328,10,3.16758253,1.490629601,0,4.43989,6.327936784,3.079613758,3.599725167,6.209796541,0,1,-1,0,6.747846135,3.604226267,0,0,1,0,6.808150954,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,596.0897925
0,0,1,25.4,9,0,30,19,63,0.2673,-1.319383656,15,2.957511061,1.33043804,0,3.7827,7.222566019,3.242726692,3.599725167,6.585937264,0,2,13,0,6.747846135,3.604226267,0,0,2,0,6.808150954,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,424.0395395
0,0,0,27.7,6,0,25,21,26,0.14076,-1.960698967,18,2.48490665,0.962884199,0,2.61924,5.828945618,3.409496184,3.599725167,6.862548686,0,5,16,0,6.747846135,3.604226267,0,0,0,0,6.808150954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,722.4933539
0,1,0,19.2,16.2,0,18,17,35,1.434672,0.360936252,17,2.909081993,1.480997084,0,4.397328,6.429558117,3.242726692,3.701301974,6.585937264,0,5,17,1,7.286260206,3.604226267,1,0,1,0,6.808150954,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,357.3871819
0,1,0,39.5,15,0,28,23,60,3.05505,1.116795959,13,2.583997552,2.066223315,0,7.89495,6.109247583,3.242726692,3.599725167,6.585937264,0,1,-1,0,6.747846135,3.604226267,1,0,0,1,6.808150954,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,525.4782134
0,1,0,33,5.5,0,25,18,34,1.7226,0.543834777,18,2.917770732,0.455777922,0,1.5774,4.828313737,3.267665989,3.599725167,5.156753802,3,1,-1,0,6.747846135,3.32323584,0,0,0,0,5.037601742,0,0,0,1,0,0,1,0,1,0,1,0,0,27.75,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,388.0834893
0,0,1,20.4,28.5,0,23,27,25,4.43118,1.488665914,17,2.909081993,2.160885575,0,8.67882,6.429558117,3.242726692,3.260017768,6.585937264,0,2,-1,0,6.581401676,3.604226267,1,0,0,0,6.808150954,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,314.6987076
0,1,0,-1,14.7,0,16,29,63,8.849106,2.180316437,21,2.957511061,3.180802495,0,24.06426,7.102499356,3.242726692,3.958906591,6.585937264,0,1,-1,0,8.101480758,3.604226267,0,0,0,0,6.808150954,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,900.2076055
0,0,1,-1,3.6,0,29,27,25,0.50436,-0.68446498,13,2.909081993,-0.552272814,0,0.57564,6.429558117,3.242726692,3.599725167,6.585937264,0,3,14,0,6.747846135,3.604226267,1,0,3,0,6.808150954,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,429.5900744
0,0,0,18,13.1,0,32,25,30,2.87676,1.056664661,14,1.658228077,1.10467388,0,3.01824,5.347107531,3.242726692,3.599725167,6.585937264,1,2,11,0,6.747846135,3.604226267,0,1,0,1,6.808150954,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,665.6502781
0,0,1,-1,14.3,0,28,22,64,0.276276,-1.286354913,9,3.401197382,1.840823247,0,6.301724,7.585788822,3.242726692,3.599725167,6.585937264,0,1,-1,1,6.747846135,3.604226267,0,0,3,0,6.808150954,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,352.8086775
0,1,0,18.1,7.7,0,15,28,31,0.820743,-0.197545251,18,2.909081993,0.542473698,0,1.720257,6.429558117,2.691243083,3.39618484,4.80811103,0,5,17,1,5.667291366,3.604226267,1,0,0,0,6.808150954,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,299.5816537
0,1,0,78.8,21.2,0,33,23,60,12.216288,2.502770143,21,2.621038824,2.941683185,0,18.947712,6.665683718,3.242726692,3.246490992,6.585937264,2,1,-1,0,7.311819406,3.604226267,1,1,0,1,6.808150954,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,458.920777
0,0,1,25.6,14.2,0,38,12,65,0.7455,-0.293700145,18,3.32323584,1.652210004,0,5.2185,7.374629015,3.113515309,3.908014984,7.181782041,0,1,-1,1,7.929594509,3.786459782,0,0,0,0,7.795255513,0,0,0,1,0,1,1,0,0,0,1,1,0,44.1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,386.2626539
0,0,0,31.1,4.9,0,36,15,51,1.029882,0.029444233,19,2.909081993,0.697197965,0,2.008118,6.429558117,2.63905733,3.612268352,5.816217904,3,1,-1,0,6.868338547,3.328626689,0,0,0,1,6.54513412,0,0,1,0,0,1,1,0,0,0,1,0,0,27.9,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,671.4473786
1,0,0,46.1,3.5,0,25,19,46,0.6622,-0.412187654,15,2.602689685,0.882858036,0,2.4178,5.703782475,3.481240089,3.599725167,6.77730485,0,3,15,0,6.747846135,3.604226267,1,1,0,0,6.808150954,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,439.2879915
0,0,0,11.7,12.3,0,27,16,44,1.0701,0.067752102,13,3.375879574,0.963136149,0,2.6199,6.796823718,3.417726684,3.599725167,6.903094434,1,2,-1,1,6.747846135,3.604226267,1,0,0,1,6.808150954,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,531.0071733
